,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
59056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59058,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Getting the hang of it,None,You're a bit of a charmer,Black Leather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,,Black Patent Leather Knee High Boots,The ground crumbles beneath you,7,11,12,5,11,18,1,1,Katana with White Handle and Silver Blade,,,,,,,,,Smirk,,Natural,Light Brown,Long Straight Bangs,Heavy Rain,Black Cotton Wool Slacks with Buckles
59059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59067,Heightened senses,Yes,True grit,A gelatinous blob,None,Could probably convince a small child,Green Leather Trench Coat with Red Patent Leather Tank,You know the sound of one hand clapping,Round Black with Black Lens,Black Knee High Leather Boots,People get out of your way,3,13,7,1,9,7,1,1,,,,,,,"Black Nose, Lip, Forehead",,,,,Natural,Black,Bob with Fringes,Medium Rain,Black Leather Leggings
59068,Can see over the horizon,Yes,Unshakable resolve,Running circles around enemies,None,Maintains status quo,Black Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,5,10,13,7,12,3,1,1,,Phone,,Square,,,,,,,,Natural,Black,Short Afro Fade,Light Rain,Black Cotton Wool Slacks with Buckles
59069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59070,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Your significant other's mom loves you,Black Cotton Martial Arts Top,You have walked the manifold path,Round Black with Black Lens,,Scrappy,8,14,11,3,12,5,1,1,,Gold Gun,,,,,Silver Eyebrow Ring,,,Scowl,,Light Blue,Light Grey,Faux Hawk,Light Rain,Red Cotton Martial Arts Pants
59071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59072,Can see around corners,Yes,Steps forward as others flee,Two left feet,None,Your significant other's mom loves you,Black Cotton Tank,Appreciation for the complexity of human behavior,Silver Morpheus with Orange and Red Gradient Lens,Black Knee High Leather Boots,Can put up a fight,8,12,11,3,13,4,1,1,Phone,Silver Staff,,,Square,,,Leather Choker,Thick Leather,Scowl,,Natural,Black,Short Coil,Light Rain,Black Cotton Wool Slacks with Buckles
59073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59074,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Green Patent Leather Tank,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Red Leather Neo Combat Boot,Can take a punch,7,10,11,4,12,3,1,1,,Phone,,,,Intersecting Squares,,Leather Choker,Thick Leather,Smirk,,Natural,Black,Short Curly Fade,Light Rain,Green Cotton Wool Slacks with Buckles
59075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59079,Can see around corners,Yes,Quiet confidence,Running circles around enemies,None,Everything is always an option,Black Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Scrappy,12,10,11,7,10,5,1,1,Katana with Black Handle and Silver Blade,Black Gun,,,,Shaded Moon Patterns,Black Eyebrow Ring,Leather Choker,,,,Natural,Black,Long Afro,Light Rain,Green Cotton Martial Arts Pants
59080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59081,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Green Snakeskin Trench Coat with Black Cotton Oxford and White Tie,Reality is seen as it is,,Black Leather Neo Combat Boot,Can put up a fight,9,15,10,4,11,4,1,1,Katana with White Handle and White Blade,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Yellow,Light Brown,Short Curly Fade,Heavy Rain,Green Patent Leather Pants with Buckles
59082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59084,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Charcoal Cotton Longsleeve Crew,The veil begins to lift,,Red Leather Combat Cuff Boot,Can take a punch,5,6,9,4,11,3,1,1,Phone,,,,,,"Gold Nose, Lip",,Studded Leather,Scowl,,Natural,Auburn,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
59085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59090,Can hear a bee's wings,Yes,Unshakable resolve,Sleep paralysis,None,Could sell ice to an eskimo,Charcoal Patent Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Green Snakeskin Combat Cuff Boot,Scrappy,9,12,10,2,12,5,1,1,Black Submachine Gun,Silver Staff,,,,,"Gold Nose, Lip",,,,Stubble,Natural,Black,Bob with Fringes,Light Rain,Green Cotton Leggings
59091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59095,Excellent at reading people,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Green Patent Leather Trench Coat with Black Leather Tank,Laughing at your mistakes,Round Black with Black Lens,Red Leather Combat Cuff Boot,Can put up a fight,5,10,8,3,11,4,1,1,,,,,,,,,,,Mustache,Natural,Blonde,Medium Curly Bob,Medium Rain,Green Cotton Wool Slacks with Buckles
59096,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Charcoal Cotton Longsleeve Crew,The veil begins to lift,,Red Leather Combat Cuff Boot,Can take a punch,5,6,9,4,11,3,1,1,Phone,,,,,,"Gold Nose, Lip",,Studded Leather,Scowl,,Natural,Auburn,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
59097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59098,Can hear a bee's wings,Yes,Quiet confidence,Running circles around enemies,None,Could probably convince a small child,Black Patent Leather Tank,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Green Leather Neo Combat Boot,Scrappy,3,8,10,7,10,5,1,1,Black Gun,Phone,,,Sierpiński Triangle,Valknut,Silver Earrings,Leather Choker,,,,Light Purple,Light Brown,Short Coil,Light Rain,Black Cotton Leggings
59099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59100,Can see around corners,Yes,Quiet confidence,Two left feet,None,People smile back at you,Red Leather Mandarin Trench Coat,Self-induced illusions fade,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Scrappy,6,8,11,3,10,5,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Black,Buzz Cut,Medium Rain,Black Patent Leather Leggins
59101,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Green Patent Lather Trench Coat with Purple Cotton Oxford and Green Tie,Accepting the impermanence of things,Round Silver with Mirror Lens,Green Leather Neo Combat Boot,Can put up a fight,11,11,10,4,11,4,1,1,,,,,,,Black Earrings,,,Scowl,,Natural,Auburn,Short Pixie,Light Rain,Black Cotton Wool Slacks with Buckles
59102,Can see around corners,Yes,Incredible moral fiber,A gelatinous blob,None,Glossophobia,Red Cotton Tank,Learning to regulate emotions,Black Morpheus with Dark Mirrored Lens,Red Leather Neo Combat Boot,Can put up a fight,4,9,11,1,11,4,1,1,,Dark Wood Staff,,,Valknut,Triangle,Black Earrings,,,Smirk,Thin,Natural,Black,Short Updo,Light Rain,Black Leather Pants with Buckles
59103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59104,Your third eye is open,Yes,Steps forward as others flee,Two left feet,None,Could sell ice to an eskimo,Black Leather Moto Jacket with Black Patent Leather Crew,Laughing at your mistakes,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,9,10,15,3,13,3,1,1,,Katana with Black Handle and White Blade,,,,,,,,Smirk,,Natural,Auburn,Short Messy,Medium Rain,Black Snakeskin Leggings
59105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59115,You notice every glitch in the Matrix,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Cotton Martial Arts Top,Accepting the impermanence of things,,,Paper hands,4,11,17,4,11,1,1,1,,,,,,,Silver Earrings,,,Scowl,Stubble,Natural,Dark Brown,,Light Rain,White Cotton Martial Arts Pants
59116,You've got a bad feeling about this,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Black Cotton Longsleeve with Zipper,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,10,12,9,4,13,3,1,1,,Dark Wood Staff,,,,,,,Studded Leather,,,Natural,Dark Brown,Short Pixie,Light Rain,Black Cotton Martial Arts Pants
59117,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,People smile back at you,Black Leather Moto Jacket with Charcoal Cotton Crew,You know the sound of one hand clapping,,White Patent Leather Knee High Boots,Scrappy,6,13,11,5,11,5,1,1,,,,,,,Silver Earrings,,,Scowl,Stubble,Natural,Auburn,Short Updo,Medium Rain,Black Patent Leather Leggins
59118,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Leather Tank,The veil begins to lift,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,4,6,11,4,11,3,1,1,,Phone,,,Shaded Circle,Stacking Triangles,,,,Smirk,Thin,Natural,Black,Medium Curly Bob,Medium Rain,Black Cotton Wool Slacks with Buckles
59119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59121,Your third eye is open,Yes,Quiet confidence,Always picked first,None,You're a bit of a charmer,Green Cotton Crewneck Tunic,Laughing at your mistakes,3D Glasses,Black Leather Neo Combat Boot,I wouldn't mess with you,7,10,15,8,10,6,1,1,,Silver Staff,,,,,,,,Scowl,,Natural,Light Brown,Medium Curly Bob,Heavy Rain,White Cotton Leggings
59122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59125,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Charcoal Cotton Longsleeve Crew,The veil begins to lift,,Red Leather Combat Cuff Boot,Can take a punch,5,6,9,4,11,3,1,1,Phone,,,,,,"Gold Nose, Lip",,Studded Leather,Scowl,,Natural,Auburn,Short Curly Fade,Light Rain,Black Cotton Martial Arts Pants
59126,Can hear a bee's wings,Yes,Unshakable resolve,Pretty light on your feet,None,Glossophobia,Black Snakeskin Moto Jacket with Black Leather Crew,Accepting the impermanence of things,,Green Leather Combat Cuff Boot,Can take a punch,4,11,10,6,12,3,1,1,,Black Gun,,,,,,,,Meditative,,Natural,Black,Messy Updo Bun,Light Rain,Red Leather Pants with Buckles
59127,Can hear a bee's wings,Yes,Quiet confidence,Running circles around enemies,None,Could probably convince a small child,Black Patent Leather Tank,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Green Leather Neo Combat Boot,Scrappy,3,8,10,7,10,5,1,1,Black Gun,Phone,,,Sierpiński Triangle,Valknut,Silver Earrings,Leather Choker,,,,Light Purple,Light Brown,Short Coil,Light Rain,Black Cotton Leggings
59128,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Patent Lather Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Paper hands,5,11,9,4,11,1,1,1,,,,,,,Black Earrings,,,,,Natural,Auburn,Short Curly Fade,Medium Rain,Black Leather Leggings
59129,You've got a bad feeling about this,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Black Cotton Crewneck Tunic,The veil begins to lift,White Futurist with Mirror Lens,Patent White Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,6,9,5,10,2,1,1,,,,,,,,,,,Thin,Natural,Auburn,Long Straight Bangs,Light Rain,Black Patent Leather Pants with Buckles
59130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59138,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,White Cotton Tank,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,9,11,11,3,11,3,1,1,,Black Long Sai,,,Alchemy,Stacking Triangles,,,,,,Natural,Dark Brown,Braids,Light Rain,Red Cotton Martial Arts Pants
59139,Can see around corners,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Learning to regulate emotions,Round Silver with Mirror Lens,Green Snakeskin Combat Cuff Boot,Can put up a fight,4,9,11,4,13,4,1,1,,,,,,,Black Earrings,,,Smirk,Stubble,Green,Black,Short Messy,Light Rain,Black Cotton Leggings
59140,Can hear a bee's wings,Yes,Unshakable resolve,Sleep paralysis,None,People follow you blindly,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,11,11,10,2,12,4,1,1,,,,,,,,,Studded Leather,,,Pink,Light Brown,Long Straight Bangs,Medium Rain,Green Leather Pants with Buckles
59141,Excellent at reading people,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,Black Leather Longsleeve Crew,The center of your own private universe,,Black Patent Leather Neo Combat Boot,Can stop bullets with your mind,2,4,8,4,10,19,1,1,,Black Submachine Gun,,,,,Black Erl,,Thick Leather,,,Natural,Light Brown,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
59142,Can hear a bee's wings,Yes,Steps forward as others flee,Sleep paralysis,None,Natural born leader,Black Leather Longsleeve Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can take a punch,10,11,10,2,13,3,1,1,,Silver Staff,,,,,Silver Earrings,,,Smirk,,Green,Light Grey,Short Curly Fade,Heavy Rain,White Cotton Leggings
59143,Can see around corners,Yes,True grit,Two left feet,None,People smile back at you,Black Patent Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,Black Neo with Black Lens,Black Knee High Leather Boots,I wouldn't mess with you,6,10,11,3,9,6,1,1,Phone,Black Shotgun,,Intersecting Squares,,,Black Earrings,,,,Stubble,Natural,Black,,Heavy Rain,Black Cotton Leggings
59144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59145,Nothing gets past you,Yes,Can eat just one potato chip,Two left feet,None,Glossophobia,Black Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Black Neo with Black Lens,Red Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,4,10,6,3,15,2,1,1,,Gold Arm Pole,,,,,,,,Smirk,,Natural,Black,Pulled Back Short,Light Rain,Black Leather Leggings
59146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59151,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Red Leather Moto Jacket with Charcoal Cotton Crew,You know the sound of one hand clapping,Black Futurist with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,7,13,11,2,10,3,1,1,,,,Shaded Triangle,,,,,,Scowl,,Dark Blue,Light Grey,Long Straight Bangs,Heavy Rain,Black Patent Leather Pants with Buckles
59152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59163,The world has come into focus,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Black Cotton Tank,Appreciation for the complexity of human behavior,,Black Knee High Leather Boots,Can put up a fight,7,12,5,3,11,4,1,1,,Black Gun,,Intersecting Triangles,,Interlocking Circles,Black Eyebrow Ring,,,,Thin,Natural,Blonde,Short Coil,Medium Rain,Green Leather Pants with Buckles
59164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59165,Can see over the horizon,Yes,Quiet confidence,Pretty light on your feet,None,Nobody's buying it,White Cotton Longsleeve Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,2,11,13,6,10,3,1,1,Phone,,Triangle,Borromean Rings,,,,,,,,Pink,Black,Long Straight Bangs,Light Rain,Black Cotton Martial Arts Pants
59166,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,White Cotton Tank,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,9,11,11,3,11,3,1,1,,Black Long Sai,,,Alchemy,Stacking Triangles,,,,,,Natural,Dark Brown,Braids,Light Rain,Red Cotton Martial Arts Pants
59167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59172,Can see around corners,Yes,Last one standing,Always picked first,None,You're a bit of a charmer,Charcoal Leather Longsleeve Crew,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,7,10,11,8,14,3,1,1,,Katana with Black Handle and Silver Blade,,Shaded Triangle,,,,,Thick Leather,Scowl,,Yellow,Light Brown,Asymmetrical Bob,Heavy Rain,Black Cotton Martial Arts Pants
59173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59175,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,White Leather Moto Jacket with Black Leather Crew,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,7,11,12,4,12,2,1,1,,,,,,,,,,,Stubble,Neon Red,Black,Low Ponytail,Heavy Rain,Black Leather Pants with Buckles
59176,Heightened senses,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Green Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Scrappy,11,12,7,4,9,5,1,1,Black Short Sai,Katana with Black Handle and Silver Blade,,,,,,,Studded Leather,,,Natural,Light Brown,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
59177,You've got a bad feeling about this,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Black Cotton Tank,Laughing at your mistakes,,Black Patent Leather Neo Combat Boot,Paper hands,10,10,9,4,10,1,1,1,Katana with Black Handle and Gold Blade,,,,Shaded Circle,Shaded Moon Patterns,Black Earrings,,Thick Leather,,Stubble,Natural,Light Brown,Buzz Cut,Light Rain,Black Cotton Leggings
59178,You've got a bad feeling about this,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Black Cotton Longsleeve Crew,Self-induced illusions fade,,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,6,8,9,6,11,2,1,1,Black Gun,Black Submachine Gun,,,,,Black Eyebrow Ring,Leather Cuff,Studded Leather,Smirk,,Dark Blue,Auburn,Low Ponytail,Light Rain,Green Leather Leggings
59179,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Glossophobia,Black Patent Leather Moto Jacket with Charcoal Leather Crew,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,4,9,11,3,12,3,1,1,,Katana with Black Handle and Silver Blade,,,,,Silver Nose and Lip Rings,,,,Stubble,Natural,Black,Faux Hawk,Heavy Rain,Black Cotton Wool Slacks with Buckles
59180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59187,Excellent at reading people,Yes,Incredible moral fiber,Pretty light on your feet,None,Your significant other's mom loves you,Red Cotton Longsleeve Crew,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Can put up a fight,8,10,8,6,11,4,1,1,,Silver Staff,,,,,,,,Smirk,,Natural,Blonde,Faux Hawk,Medium Rain,Black Cotton Leggings
59188,You've got a bad feeling about this,Yes,Begrudging participant,A gelatinous blob,None,Others are helpless to deny you,Black Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,Black Neo with Mirror Lens,Green Leather Neo Combat Boot,Can put up a fight,13,11,9,1,6,4,1,1,,Silver Submachine Gun,,,,,,,,,,Pink,Dark Brown,Messy Updo Bun,Medium Rain,Black Cotton Wool Slacks with Buckles
59189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59195,Can see around corners,Yes,Quiet confidence,A gelatinous blob,None,Nobody's buying it,Black Patent Leather Mandarin Trench Coat,Learning to regulate emotions,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Scrappy,2,9,11,1,10,5,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Light Brown,Faux Hawk,Medium Rain,Black Cotton Wool Slacks with Buckles
59196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59201,You've got a bad feeling about this,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Green Cotton Martial Arts Top,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,4,11,9,5,10,3,1,1,,Phone,,Triangle,,,"Black Nose, Lip",,,,Stubble,Natural,Black,Asymmetrical Bob,Light Rain,Black Cotton Martial Arts Pants
59202,Can hear a bee's wings,Yes,Unshakable resolve,Getting the hang of it,None,Natural born leader,Charcoal Cotton Longsleeve Crew,Laughing at your mistakes,Black Neo with Mirror Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,10,10,10,5,12,2,1,1,Black Gun,,,,,,Black Earrings,,,,,Natural,Black,Low Ponytail,Light Rain,Black Cotton Wool Slacks with Buckles
59203,Can see over the horizon,Yes,Last one standing,Can walk on ceilings,None,Maintains status quo,Red Wool Mandarin Trench Coat,You have walked the manifold path,,Green Leather Combat Cuff Boot,Can take a punch,5,14,13,15,14,3,1,1,,Black Arm Pole,,,,,Gold Earrings,,,Meditative,,Natural,Black,Messy Updo Bun,Medium Rain,Black Cotton Leggings
59204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
